country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,days_since_outbreak,is_weekend,lag_1,lag_3,lag_7,lag_14,lag_1_deaths,lag_7_deaths,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_mean_21,rolling_change_7,ewm_mean_7,growth_rate,growth_rate_7d,doubling_time,cfr,recovery_rate,rt_estimate,active_ratio,cases_per_million,mobility_retail_lag7,mobility_grocery_lag7,mobility_parks_lag7,mobility_transit_lag7,mobility_workplaces_lag7,mobility_residential_lag7,mobility_composite_lag7
Germany,2021-04-02,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.328744e+06,1.397246e+06,931497.0,761564.0,34217.0,16870906,49925,49925,5112.4,0.1513,0.0619,21.1,13.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,429.0,2004.0,0.56,0.0,-2.0,6.0,-6.0,-1.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,0.8660254,-0.50000006,0.9999301,-0.0118264025,436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.5218363e-07,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,-8.0,9.0,-3.0,-7.0,0.0,-3.3333333
Germany,2021-04-03,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.36273e+06,1.417638e+06,945092.0,761564.0,33986.0,16921366,50460,50460,5127.69,0.1529,0.0148,14.9,16.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,444.0,1947.0,0.75,-2.0,-6.0,6.0,-1.0,-6.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,0.8660254,-0.50000006,0.99957865,-0.029025096,437,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.3913773e-07,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-5.0,-4.0,7.0,-5.0,-7.0,3.0,-5.6666665
Germany,2021-04-04,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.39747e+06,1.438482e+06,958988.0,761564.0,34740.0,16971434,50068,50068,5142.86,0.1517,0.1426,13.3,13.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,379.0,1992.0,0.58,-5.0,2.0,0.0,-1.0,-5.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,0.8660254,-0.50000006,0.9989315,-0.046215087,438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.543533e-07,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,2.0,-3.0,4.0,1.0,-2.0,3.0,0.33333334
Germany,2021-04-05,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.432381e+06,1.459428e+06,972952.0,761564.0,34911.0,17021397,49963,49963,5158.0,0.1514,0.0432,15.9,10.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,405.0,1924.0,0.79,-2.0,0.0,2.0,-2.0,0.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.8660254,-0.50000006,0.99798876,-0.063391514,439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.9076496e-07,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,3.0,-1.0,6.0,-5.0,-10.0,2.0,-4.0
Germany,2021-04-06,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.46753e+06,1.480518e+06,987012.0,761564.0,35149.0,17071050,49653,49653,5173.05,0.1505,0.0582,19.5,7.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,356.0,1858.0,0.53,2.0,-1.0,3.0,-1.0,-4.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,0.8660254,-0.50000006,0.99675065,-0.08054895,440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.4307372e-07,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,2.0,-1.0,2.0,-4.0,-6.0,3.0,-2.6666667
Germany,2021-04-07,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.502814e+06,1.501688e+06,1.001125e+06,761564.0,35284.0,17121103,50053,50053,5188.21,0.1517,0.0455,26.5,15.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,416.0,1892.0,0.57,1.0,-6.0,-6.0,1.0,-9.0,7.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,0.8660254,-0.50000006,0.9952176,-0.09768279,441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0730529e-07,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,5.0,-1.0,-2.0,-5.0,4.0,-2.3333333
Germany,2021-04-08,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.538132e+06,1.522879e+06,1.015252e+06,761564.0,35318.0,17171136,50033,50033,5203.37,0.1516,0.0813,8.8,13.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,412.0,1858.0,0.68,0.0,2.0,7.0,-4.0,-6.0,-3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,0.8660254,-0.50000006,0.99339,-0.11478771,442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.047897e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-3.0,-9.0,6.0,-7.0,-1.0,-4.0,-3.6666667
Germany,2021-04-09,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.573887e+06,1.544332e+06,1.029554e+06,761564.0,35755.0,17221106,49970,49970,5218.52,0.1514,0.0574,15.8,17.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,396.0,1888.0,0.8,1.0,0.0,11.0,-4.0,-2.0,4.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,0.8660254,-0.50000006,0.9912686,-0.13185844,443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.035923e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,-2.0,6.0,-6.0,-1.0,2.0,-2.3333333
Germany,2021-04-10,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.609803e+06,1.565881e+06,1.043921e+06,761564.0,35916.0,17271189,50083,50083,5233.69,0.1518,0.1036,9.6,10.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,399.0,1778.0,0.73,-3.0,1.0,4.0,-3.0,-4.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,0.8660254,-0.50000006,0.9888537,-0.14889039,444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.526942e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-2.0,-6.0,6.0,-1.0,-6.0,3.0,-3.0
Germany,2021-04-11,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.645709e+06,1.587425e+06,1.058283e+06,761564.0,35906.0,17321386,50197,50197,5248.9,0.1521,0.131,16.4,13.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,385.0,1810.0,0.63,-1.0,-4.0,-2.0,-1.0,-3.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,0.8660254,-0.50000006,0.9861462,-0.16587827,445,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.3952066e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-5.0,2.0,0.0,-1.0,-5.0,0.0,-3.6666667
Germany,2021-04-12,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.682045e+06,1.609227e+06,1.072818e+06,761564.0,36336.0,17371211,49825,49825,5264.0,0.151,0.0738,6.4,5.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,390.0,1818.0,0.72,-6.0,-3.0,0.0,2.0,-10.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.8660254,-0.50000006,0.98314697,-0.18281707,446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.5464049e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-2.0,0.0,2.0,-2.0,0.0,0.0,-1.3333334
Germany,2021-04-13,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.718918e+06,1.63135e+06,1.087567e+06,761564.0,36873.0,17421574,50363,50363,5279.26,0.1526,0.1579,10.3,5.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,413.0,1785.0,0.79,0.0,-4.0,4.0,-4.0,-2.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,0.8660254,-0.50000006,0.9798568,-0.19970153,447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.9098037e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,2.0,-1.0,3.0,-1.0,-4.0,0.0,-1.0
Germany,2021-04-14,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.755748e+06,1.653448e+06,1.102299e+06,761564.0,36830.0,17471459,49885,49885,5294.38,0.1512,0.1374,14.7,3.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,353.0,1851.0,0.68,-2.0,1.0,0.0,-3.0,0.0,4.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,0.8660254,-0.50000006,0.9762766,-0.21652713,448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.4323527e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,1.0,-6.0,-6.0,1.0,-9.0,7.0,-2.3333333
Germany,2021-04-15,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.793135e+06,1.675881e+06,1.117254e+06,761564.0,37387.0,17521201,49742,49742,5309.45,0.1507,0.0681,5.3,7.2,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,395.0,1735.0,0.59,0.0,0.0,8.0,0.0,-4.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,0.8660254,-0.50000006,0.9724075,-0.23328866,449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0742646e-08,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,2.0,7.0,-4.0,-6.0,-3.0,-3.3333333
Germany,2021-04-16,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.830886e+06,1.698531e+06,1.132354e+06,761564.0,37751.0,17571250,50049,50049,5324.62,0.1517,0.1547,24.8,16.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,368.0,1814.0,0.83,-3.0,-1.0,0.0,-1.0,-7.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,0.8660254,-0.50000006,0.96825075,-0.24998091,450,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.056984e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,1.0,0.0,11.0,-4.0,-2.0,4.0,-1.6666666
Germany,2021-04-17,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.868641e+06,1.721184e+06,1.147456e+06,761564.0,37755.0,17621076,49826,49826,5339.72,0.151,0.126,9.0,6.4,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,393.0,1785.0,0.82,-2.0,-1.0,1.0,0.0,-3.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,0.8660254,-0.50000006,0.9638074,-0.26659945,451,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0427383e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-3.0,1.0,4.0,-3.0,-4.0,3.0,-3.3333333
Germany,2021-04-18,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.90639e+06,1.743834e+06,1.162556e+06,761564.0,37749.0,17671063,49987,49987,5354.87,0.1515,0.1226,13.2,14.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,345.0,1792.0,0.68,-3.0,-1.0,10.0,-3.0,-7.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,0.8660254,-0.50000006,0.95907885,-0.28313908,452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.532054e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-1.0,-4.0,-2.0,-1.0,-3.0,2.0,-1.6666666
Germany,2021-04-19,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.94472e+06,1.766832e+06,1.177888e+06,761564.0,38330.0,17721524,50461,50461,5370.16,0.1529,0.0451,10.2,7.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,345.0,1793.0,0.72,8.0,-4.0,7.0,0.0,-4.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.8660254,-0.50000006,0.9540666,-0.29959467,453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.3990402e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-6.0,-3.0,0.0,2.0,-10.0,0.0,-4.6666665
Germany,2021-04-20,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,2.98329e+06,1.789974e+06,1.193316e+06,761564.0,38570.0,17771367,49843,49843,5385.26,0.151,0.0273,23.2,7.6,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,317.0,1723.0,0.8,2.0,-4.0,1.0,0.0,-9.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,0.8660254,-0.50000006,0.9487719,-0.31596187,454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.5492801e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,-4.0,4.0,-4.0,-2.0,3.0,-2.0
Germany,2021-04-21,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.021695e+06,1.813017e+06,1.208678e+06,761564.0,38405.0,17821648,50281,50281,5400.5,0.1524,0.1258,3.2,23.4,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,363.0,1677.0,0.69,-1.0,-5.0,7.0,-2.0,0.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,0.8660254,-0.50000006,0.9431964,-0.33223557,455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.9119601e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-2.0,1.0,0.0,-3.0,0.0,4.0,-1.6666666
Germany,2021-04-22,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.060737e+06,1.836442e+06,1.224294e+06,761564.0,39042.0,17871596,49948,49948,5415.64,0.1514,0.2408,8.8,13.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,347.0,1744.0,0.82,-4.0,-2.0,3.0,-2.0,-4.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,0.8660254,-0.50000006,0.93734187,-0.34841093,456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.43397e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,0.0,8.0,0.0,-4.0,2.0,-1.3333334
Germany,2021-04-23,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.099988e+06,1.859992e+06,1.239995e+06,761564.0,39251.0,17921567,49971,49971,5430.78,0.1514,0.1064,13.0,16.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,349.0,1684.0,0.78,-1.0,-3.0,9.0,-1.0,-1.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,0.8660254,-0.50000006,0.93121004,-0.364483,457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0754776e-09,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-3.0,-1.0,0.0,-1.0,-7.0,3.0,-3.6666667
Germany,2021-04-24,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.13959e+06,1.883754e+06,1.255836e+06,761564.0,39602.0,17971355,49788,49788,5445.87,0.1509,0.0568,9.6,4.1,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,331.0,1659.0,0.92,0.0,-2.0,5.0,-4.0,-3.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,0.8660254,-0.50000006,0.92480254,-0.38044742,458,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0660817e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-2.0,-1.0,1.0,0.0,-3.0,2.0,-1.6666666
Germany,2021-04-25,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.179207e+06,1.907524e+06,1.271682e+06,761564.0,39617.0,18021179,49824,49824,5460.96,0.151,0.1278,6.7,10.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,317.0,1641.0,0.89,-2.0,0.0,9.0,0.0,-4.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,0.8660254,-0.50000006,0.9181214,-0.39629924,459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.0495614e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-3.0,-1.0,10.0,-3.0,-7.0,0.0,-4.3333335
Germany,2021-04-26,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.219423e+06,1.931653e+06,1.287769e+06,761564.0,40216.0,18071126,49947,49947,5476.1,0.1514,0.1696,9.0,21.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,346.0,1645.0,0.7,0.0,-3.0,1.0,0.0,-5.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.8660254,-0.50000006,0.91116863,-0.4120336,460,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.537171e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,8.0,-4.0,7.0,0.0,-4.0,0.0,1.3333334
Germany,2021-04-27,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.259993e+06,1.955995e+06,1.303997e+06,761564.0,40570.0,18121448,50322,50322,5491.35,0.1525,0.044,11.4,19.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,353.0,1528.0,0.73,-5.0,2.0,7.0,-4.0,-4.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,0.8660254,-0.50000006,0.90394616,-0.42764622,461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.4028783e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,2.0,-4.0,1.0,0.0,-9.0,2.0,-2.3333333
Germany,2021-04-28,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.300636e+06,1.980381e+06,1.320254e+06,761564.0,40643.0,18171645,50197,50197,5506.56,0.1521,0.0851,18.5,9.4,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,337.0,1637.0,0.84,0.0,0.0,7.0,-2.0,-2.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,0.8660254,-0.50000006,0.89645624,-0.44313222,462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.5521588e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-1.0,-5.0,7.0,-2.0,0.0,2.0,-1.0
Germany,2021-04-29,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.34137e+06,2.004822e+06,1.336548e+06,761564.0,40734.0,18221732,50087,50087,5521.74,0.1518,0.1267,30.5,10.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,345.0,1634.0,0.75,-4.0,0.0,1.0,-1.0,-2.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,0.8660254,-0.50000006,0.88870096,-0.45848727,463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.914119e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-4.0,-2.0,3.0,-2.0,-4.0,1.0,-3.3333333
Germany,2021-04-30,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.382609e+06,2.029565e+06,1.353043e+06,761564.0,41239.0,18271577,49845,49845,5536.84,0.151,0.0391,8.4,12.0,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,284.0,1525.0,0.79,-1.0,0.0,5.0,-4.0,-6.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,0.8660254,-0.50000006,0.8806829,-0.47370625,464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.4355893e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-1.0,-3.0,9.0,-1.0,-1.0,2.0,-1.0
Germany,2021-05-01,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.423878e+06,2.054326e+06,1.369551e+06,761564.0,41269.0,18321585,50008,50008,5552.0,0.1515,0.047,11.7,20.7,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,341.0,1598.0,0.89,4.0,0.0,6.0,2.0,-5.0,6.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,0.49999985,-0.8660255,0.872404,-0.48878548,465,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0766919e-10,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,-2.0,5.0,-4.0,-3.0,0.0,-2.3333333
Germany,2021-05-02,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.465578e+06,2.079346e+06,1.386231e+06,761564.0,41700.0,18371809,50224,50224,5567.21,0.1522,0.2123,7.5,14.9,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,319.0,1610.0,0.72,2.0,0.0,1.0,-4.0,-2.0,4.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,0.49999985,-0.8660255,0.86386704,-0.50371987,466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.07519e-11,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-2.0,0.0,9.0,0.0,-4.0,0.0,-2.0
Germany,2021-05-03,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.507156e+06,2.104293e+06,1.402862e+06,761564.0,41578.0,18421586,49777,49777,5582.3,0.1508,0.0387,50.3,4.3,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,310.0,1563.0,0.74,2.0,4.0,-8.0,0.0,-2.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.49999985,-0.8660255,0.85507447,-0.51850516,467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.056392e-11,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,0.0,-3.0,1.0,0.0,-5.0,0.0,-1.6666666
Germany,2021-05-04,11896715,132787,11142673,0.0,0.0,0.0,0.0,0.0,621255,0.011161652,3.549084e+06,2.12945e+06,1.419633e+06,761564.0,41928.0,18471957,50371,50371,5597.56,0.1526,0.0164,52.8,15.8,240,45.7,21.5,52559,8.0,81.3,0.947,83783942,301.0,1520.0,0.79,1.0,0.0,8.0,0.0,-2.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,0.49999985,-0.8660255,0.8460289,-0.533137,468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.5422943e-11,0.0,0.0,365.0,0.011161652,0.9366176,0.0,0.052220717,0.0,-5.0,2.0,7.0,-4.0,-4.0,3.0,-4.3333335
